,ID,year,month,quarter,country,gender,age,visit_purpose,num_visits,revisit_indicator,travel_type,satisfaction,revisit_intent,recommend_intent,visit_local_indicator,seoul,gyeonggi,incheon,gangwon,chungcheong,gyeongsang,jeolla,jeju,planned_activity,stay_duration,total_duration,total_expense,accommodation_cost,food_cost,shopping_cost,accommodation_percent,food_percent,shopping_percent,food,landscape,heritage,language,safety,budget,accommodation,transport,navigation,cluster
787,1070.0,2024,1,1,2,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,7.0,8.0,1507.2,407.9639097744361,302.1954887218045,151.09774436090225,0.2706766917293233,0.20050125313283207,0.10025062656641603,5,5,5,3,5,5,5,5,5,2
791,1075.0,2024,1,1,2,2,2,1,1,0,1,5,5,5,1,1,1,1,1,0,0,0,0,2.0,5.0,6.0,1750.0,431.4720812182741,203.0456852791878,406.0913705583756,0.24655547498187094,0.1160261058738216,0.2320522117476432,5,5,5,5,5,5,5,5,5,6
799,1083.0,2024,1,1,2,2,3,1,2,1,1,5,5,5,1,1,0,0,1,0,0,0,0,7.0,5.0,6.0,1649.9999999999998,507.6923076923077,507.6923076923077,101.53846153846153,0.3076923076923077,0.3076923076923077,0.06153846153846154,5,5,5,5,5,5,5,5,5,0
837,1125.0,2024,1,1,99,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,27.0,28.0,3513.9870000000005,875.7600000000002,547.3500000000001,547.3500000000001,0.24922118380062308,0.15576323987538943,0.15576323987538943,5,5,5,4,5,3,4,5,4,1
838,1126.0,2024,1,1,99,2,3,1,1,0,1,4,5,4,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,2101.824,547.3500000000001,437.8800000000001,109.47000000000003,0.26041666666666674,0.20833333333333337,0.05208333333333334,5,5,4,3,5,2,3,5,3,2
845,1134.0,2024,1,1,1,1,2,1,1,0,1,4,4,4,2,0,0,0,1,0,0,0,0,7.0,2.0,3.0,657.06,82.99705263157895,138.3284210526316,0.0,0.12631578947368424,0.21052631578947373,0.0,4,5,4,3,4,3,4,4,5,1
846,1135.0,2024,1,1,5,2,4,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,2500.0,199.20318725099602,49.800796812749006,498.00796812749,0.0796812749003984,0.0199203187250996,0.199203187250996,5,5,5,4,5,5,4,5,5,2
847,1136.0,2024,1,1,4,2,3,1,1,0,1,5,5,5,1,1,0,0,1,0,1,0,0,2.0,12.0,13.0,5805.66,2524.2,1262.1,0.0,0.43478260869565216,0.21739130434782608,0.0,5,5,5,3,5,5,5,5,5,6
848,1137.0,2024,1,1,5,2,3,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,13.0,14.0,6458.7300000000005,545.9619611158073,545.9619611158073,3275.771766694844,0.08453085376162299,0.08453085376162299,0.5071851225697379,5,5,5,5,5,5,5,5,5,2
869,1162.0,2024,1,1,5,1,2,1,2,1,1,1,5,5,0,1,0,0,0,0,0,0,0,3.0,14.0,15.0,1970.4600000000007,275.20391061452517,275.20391061452517,275.20391061452517,0.1396648044692737,0.1396648044692737,0.1396648044692737,5,5,5,4,5,3,5,5,4,4
876,1169.0,2024,1,1,2,1,3,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,4.0,7.0,8.0,2159.9999999999995,254.5168892380204,203.6135113904163,1357.4234092694421,0.11783189316575021,0.09426551453260017,0.6284367635506678,5,5,5,5,5,4,4,5,5,5
880,1173.0,2024,1,1,1,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,3.0,4.0,1065.0,214.71774193548387,214.71774193548387,214.71774193548387,0.20161290322580644,0.20161290322580644,0.20161290322580644,4,5,5,5,5,4,3,5,5,2
942,1245.0,2024,1,1,4,2,2,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,1,6.0,14.0,15.0,3799.9999999999995,987.012987012987,493.5064935064935,493.5064935064935,0.25974025974025977,0.12987012987012989,0.12987012987012989,5,5,5,5,5,5,5,5,5,6
952,1261.0,2024,1,1,4,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,5.0,60.0,61.0,5799.999999999999,1487.179487179487,1487.179487179487,198.2905982905983,0.25641025641025644,0.25641025641025644,0.03418803418803419,5,5,5,5,5,5,5,5,5,2
958,1268.0,2024,1,1,1,2,3,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,3.0,4.0,852.0000000000001,152.4150268336315,266.72629695885513,381.0375670840787,0.17889087656529515,0.31305903398926654,0.44722719141323786,5,5,5,5,5,5,5,5,5,3
959,1270.0,2024,1,1,2,2,3,1,2,1,1,5,4,5,1,1,1,0,0,0,1,0,0,2.0,7.0,8.0,1507.2,411.70101812763846,261.99155699031536,149.70946113732305,0.27315619567916566,0.17382666997765084,0.09932952570151475,5,5,5,5,5,3,5,5,4,0
968,1286.0,2024,1,1,1,2,6,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,1502.8250000000003,378.8634453781513,157.85976890756305,631.4390756302522,0.25210084033613445,0.10504201680672269,0.42016806722689076,4,3,4,3,4,4,5,4,3,2
972,1291.0,2024,1,1,2,2,5,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,6.0,7.0,1318.8000000000004,281.4512195121952,201.03658536585374,80.41463414634148,0.2134146341463415,0.15243902439024393,0.06097560975609756,5,5,5,5,5,3,5,5,4,6
978,1298.0,2024,1,1,4,2,3,1,1,0,1,5,3,5,1,1,0,0,1,0,1,1,0,2.0,16.0,17.0,3277.6299999999997,677.1962809917355,406.31776859504134,169.29907024793388,0.20661157024793392,0.12396694214876035,0.05165289256198348,5,5,5,4,5,4,5,5,3,6
979,1300.0,2024,1,1,4,2,5,1,1,0,1,5,3,4,1,1,0,0,1,0,0,0,0,2.0,12.0,13.0,2027.4000000000005,266.7631578947369,200.07236842105266,66.69078947368422,0.13157894736842105,0.09868421052631578,0.03289473684210526,3,5,5,3,5,3,4,5,4,6
983,1305.0,2024,1,1,4,1,5,1,1,0,1,4,4,4,1,1,0,0,1,0,0,0,0,7.0,6.0,7.0,1013.6999999999998,136.29579831932773,102.2218487394958,85.18487394957984,0.13445378151260506,0.1008403361344538,0.08403361344537817,4,4,4,4,4,4,4,4,4,5
986,1309.0,2024,1,1,2,1,2,1,1,0,1,4,3,4,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,554.1149999999999,109.07775590551181,76.35442913385826,218.15551181102362,0.19685039370078744,0.1377952755905512,0.3937007874015749,3,5,5,5,4,5,3,4,3,1
988,1311.0,2024,1,1,2,2,3,1,2,1,1,4,4,4,1,1,0,0,1,0,0,0,0,2.0,5.0,6.0,934.39,132.25619249823072,88.17079499882048,220.4269874970512,0.14154281670205238,0.09436187780136826,0.2359046945034206,4,5,4,3,5,5,5,5,3,0
1001,1324.0,2024,1,1,2,1,3,1,1,0,1,4,4,4,1,1,0,1,1,0,0,0,0,2.0,5.0,6.0,1350.0,199.7041420118343,299.5562130177515,199.7041420118343,0.14792899408284022,0.22189349112426035,0.14792899408284022,5,5,5,4,5,4,5,4,3,5
1013,1338.0,2024,1,1,5,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,3750.0,300.6012024048096,300.6012024048096,2505.0100200400802,0.08016032064128256,0.08016032064128256,0.6680026720106881,5,5,5,5,5,5,5,5,5,2
1014,1339.0,2024,1,1,4,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,2.0,3.0,1381.9995000000004,189.14226733576643,126.09484489051096,63.04742244525548,0.1368613138686131,0.09124087591240874,0.04562043795620437,5,5,5,5,5,5,5,5,5,2
1015,1340.0,2024,1,1,3,1,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,2369.9999999999995,597.7301387137453,398.48675914249685,298.86506935687265,0.2522068095838588,0.16813787305590588,0.1261034047919294,4,5,4,4,5,5,5,4,5,1
1016,1341.0,2024,1,1,3,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,2100.0,354.2168674698795,303.6144578313253,151.80722891566265,0.1686746987951807,0.14457831325301204,0.07228915662650602,3,4,4,4,5,4,5,4,4,2
1052,1378.0,2024,1,1,1,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,922.9999999999998,128.2934362934363,142.54826254826253,285.09652509652506,0.13899613899613902,0.15444015444015446,0.30888030888030893,5,5,5,5,5,5,5,5,5,2
1058,1384.0,2024,1,1,5,2,1,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,12.0,13.0,1368.3750000000005,369.2607941403239,131.8788550501157,79.12731303006942,0.2698535080956052,0.0963762528912876,0.05782575173477255,5,5,5,4,5,5,5,5,5,3
1062,1392.0,2024,1,1,5,1,3,1,2,1,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,60.0,61.0,4597.74,2163.6423529411763,540.9105882352941,540.9105882352941,0.47058823529411764,0.11764705882352941,0.11764705882352941,5,5,5,3,5,4,5,4,3,4
1069,1402.0,2024,1,1,4,1,2,1,1,0,1,5,3,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,2810.0,600.0,250.0,200.0,0.21352313167259787,0.08896797153024912,0.0711743772241993,5,5,5,4,5,4,4,4,4,1
1074,1407.0,2024,1,1,5,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,15.0,16.0,3503.0400000000004,981.2436974789916,763.1895424836601,654.1624649859945,0.2801120448179272,0.21786492374727667,0.18674136321195145,4,5,5,4,5,5,5,5,5,1
1078,1412.0,2024,1,1,4,2,3,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,2320.0,500.0,200.0,150.0,0.21551724137931033,0.08620689655172414,0.06465517241379311,5,5,5,4,4,4,4,4,4,2
1081,1415.0,2024,1,1,1,2,4,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,958.4999999999999,127.98961424332344,213.3160237388724,213.3160237388724,0.1335311572700297,0.2225519287833828,0.2225519287833828,5,5,5,5,4,5,5,5,5,2
1083,1417.0,2024,1,1,5,1,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,13.0,14.0,2189.4000000000005,647.1133004926111,431.408866995074,215.704433497537,0.2955665024630542,0.19704433497536947,0.09852216748768473,4,5,5,4,5,4,5,5,4,1
1087,1423.0,2024,1,1,1,2,4,1,4,1,1,4,5,5,1,1,1,0,0,0,0,0,0,4.0,4.0,5.0,1057.9,177.5,71.0,497.00000000000006,0.16778523489932884,0.06711409395973154,0.4697986577181208,4,4,4,3,4,3,3,3,3,0
1103,1439.0,2024,1,1,2,2,2,1,4,1,1,4,5,5,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,1959.3600000000001,602.88,376.8,602.88,0.30769230769230765,0.1923076923076923,0.30769230769230765,5,5,4,5,5,5,5,5,5,3
1107,1444.0,2024,1,1,4,1,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,6.0,7.0,1576.8666666666668,273.4450867052023,227.8709055876686,45.57418111753372,0.17341040462427743,0.1445086705202312,0.028901734104046242,5,5,5,5,5,5,5,5,5,1
1110,1447.0,2024,1,1,1,2,5,1,4,1,1,4,5,5,1,1,0,0,0,1,0,0,0,2.0,5.0,6.0,799.375,196.56762295081967,262.09016393442624,262.09016393442624,0.2459016393442623,0.3278688524590164,0.3278688524590164,5,5,5,3,5,3,5,5,4,0
1115,1455.0,2024,1,1,3,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,2200.0,587.9732739420936,195.99109131403117,881.9599109131403,0.267260579064588,0.08908685968819599,0.40089086859688194,4,4,4,4,5,5,4,5,5,2
1123,1463.0,2024,1,1,2,1,5,1,2,1,1,4,4,5,1,1,1,0,1,0,0,0,0,6.0,10.0,11.0,1695.6000000000001,289.84615384615387,289.84615384615387,362.3076923076924,0.17094017094017094,0.17094017094017094,0.2136752136752137,3,5,4,3,3,4,4,4,4,4
1132,1474.0,2024,1,1,2,2,3,1,3,1,1,5,5,4,1,1,0,0,0,0,1,0,0,7.0,8.0,9.0,5275.200000000001,735.2195121951221,735.2195121951221,2940.8780487804884,0.1393728222996516,0.1393728222996516,0.5574912891986064,5,4,4,4,4,4,5,4,4,0
1137,1481.0,2024,1,1,3,2,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,7.0,8.0,4492.950000000002,934.5015599465163,467.25077997325815,934.5015599465163,0.20799286881592627,0.10399643440796313,0.20799286881592627,5,5,5,4,5,5,5,5,5,3
1145,1491.0,2024,1,1,99,2,2,1,2,1,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,10.0,11.0,2736.75,532.4416342412452,638.9299610894942,319.4649805447471,0.1945525291828794,0.23346303501945528,0.11673151750972764,5,5,5,5,5,5,4,5,4,3
1151,1500.0,2024,1,1,2,2,4,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,2110.08,340.3354838709678,453.78064516129035,453.78064516129035,0.16129032258064518,0.21505376344086025,0.21505376344086025,5,5,5,5,5,4,4,4,4,3
1159,1512.0,2024,1,1,2,1,5,1,4,1,1,5,5,5,1,1,0,0,1,0,0,0,0,6.0,6.0,7.0,854.9999999999999,190.84821428571428,95.42410714285714,286.2723214285714,0.22321428571428573,0.11160714285714286,0.33482142857142855,5,5,5,5,5,5,5,5,5,4
1171,1527.0,2024,1,1,1,2,2,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,7.0,4.0,5.0,1816.1800000000003,382.622191011236,255.08146067415734,637.7036516853934,0.21067415730337077,0.1404494382022472,0.351123595505618,4,5,4,5,5,3,4,4,4,2
1189,1546.0,2024,1,1,4,1,4,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,1,2.0,12.0,13.0,2365.2999999999997,869.5955882352941,434.7977941176471,34.78382352941176,0.36764705882352944,0.18382352941176472,0.014705882352941178,5,5,5,5,5,5,5,5,5,5
1201,1562.0,2024,1,1,2,2,3,1,2,1,1,5,5,4,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,1460.0,350.4,292.0,0.0,0.24,0.2,0.0,5,5,5,4,5,5,5,5,5,3
1226,1598.0,2024,1,1,1,2,5,1,3,1,1,4,4,4,1,1,1,0,0,0,0,0,0,2.0,6.0,7.0,1817.4,614.9097744360902,204.9699248120301,683.2330827067669,0.3383458646616541,0.11278195488721804,0.37593984962406013,3,4,4,3,4,3,4,4,4,0
1234,1610.0,2024,1,1,4,1,3,1,2,1,1,5,5,5,1,1,0,0,1,1,0,0,0,4.0,10.0,11.0,3281.4599999999996,631.0499999999998,504.8399999999999,883.4699999999999,0.1923076923076923,0.15384615384615385,0.2692307692307692,5,5,5,4,5,5,4,5,5,4
1237,1615.0,2024,1,1,2,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,9.0,10.0,1980.0,500.0,250.0,200.0,0.25252525252525254,0.12626262626262627,0.10101010101010101,5,5,5,5,5,5,5,5,5,2
1239,1617.0,2024,1,1,2,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,1815.0,400.0,180.0,150.0,0.22038567493112948,0.09917355371900827,0.08264462809917356,5,5,5,4,5,4,5,5,4,2
1240,1621.0,2024,1,1,2,1,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,6.0,6.0,7.0,1885.0,500.0,200.0,150.0,0.26525198938992045,0.10610079575596817,0.07957559681697612,5,5,5,5,5,5,5,5,5,1
1243,1625.0,2024,1,1,2,2,5,1,1,0,1,5,3,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,1665.0,400.0,150.0,100.0,0.24024024024024024,0.09009009009009009,0.06006006006006006,5,5,5,4,5,4,4,4,4,2
1254,1637.0,2024,1,1,2,1,5,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,3.0,4.0,1752.0,233.6,292.0,438.0,0.13333333333333333,0.16666666666666666,0.25,5,5,5,4,4,4,4,4,4,4
1264,1649.0,2024,1,1,2,2,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,5.0,6.0,1690.0,500.0,150.0,100.0,0.2958579881656805,0.08875739644970414,0.05917159763313609,5,5,5,5,5,5,5,5,5,2
1270,1656.0,2024,1,1,2,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,6.0,7.0,1840.0,500.0,200.0,200.0,0.2717391304347826,0.10869565217391304,0.10869565217391304,5,5,5,5,5,5,5,5,5,2
1272,1658.0,2024,1,1,2,1,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,3.0,4.0,1941.8,291.99999999999994,437.99999999999994,437.99999999999994,0.15037593984962402,0.22556390977443608,0.22556390977443608,5,4,4,4,4,4,4,4,4,4
1280,1666.0,2024,1,1,4,1,3,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,7.0,6.0,7.0,2435.0,500.0,150.0,150.0,0.2053388090349076,0.061601642710472276,0.061601642710472276,5,5,5,5,4,5,4,5,4,1
1294,1681.0,2024,1,1,4,2,2,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,7.0,8.0,3295.0,1000.0,300.0,200.0,0.30349013657056145,0.09104704097116843,0.06069802731411229,4,4,4,4,4,4,4,4,4,2
1297,1684.0,2024,1,1,2,2,5,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,7.0,6.0,7.0,2009.6000000000001,188.28232354778265,979.0680824484697,251.0430980637102,0.09369144284821987,0.48719550281074325,0.12492192379762648,3,1,1,1,1,1,1,1,1,6
1299,1686.0,2024,1,1,2,2,3,1,1,0,1,4,4,4,1,1,0,0,1,0,1,0,0,6.0,8.0,9.0,1448.666666666667,302.59355961705836,113.47258485639689,302.59355961705836,0.20887728459530025,0.0783289817232376,0.20887728459530025,5,5,5,3,5,4,5,5,4,6
1306,1697.0,2024,1,1,99,1,2,1,1,0,1,5,4,4,1,1,0,0,1,0,0,0,0,6.0,7.0,8.0,3340.0,1000.0,300.0,200.0,0.2994011976047904,0.08982035928143713,0.059880239520958084,5,5,5,5,5,5,5,5,5,5
1314,1708.0,2024,1,1,2,1,4,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,1350.4512,131.88,150.72,376.8,0.09765625,0.11160714285714286,0.27901785714285715,4,4,3,3,4,4,5,4,4,4
1316,1710.0,2024,1,1,99,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,4.0,5.0,2175.0,400.0,150.0,150.0,0.1839080459770115,0.06896551724137931,0.06896551724137931,5,5,5,5,5,5,5,5,5,1
1318,1712.0,2024,1,1,2,2,4,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,1890.0,500.0,180.0,150.0,0.26455026455026454,0.09523809523809523,0.07936507936507936,5,5,5,4,5,4,5,4,4,2
1322,1717.0,2024,1,1,2,2,4,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,7.0,8.0,2040.0,500.0,250.0,200.0,0.24509803921568626,0.12254901960784313,0.09803921568627451,5,5,5,5,5,5,5,5,5,2
1325,1721.0,2024,1,1,4,2,2,1,3,1,1,4,5,5,1,1,0,0,0,0,1,1,0,2.0,13.0,14.0,1642.0500000000002,196.82106164383563,224.9383561643836,281.1729452054795,0.11986301369863013,0.13698630136986303,0.17123287671232879,5,5,3,2,5,4,4,5,4,0
1326,1722.0,2024,1,1,4,2,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,6.0,7.0,2250.0,603.0150753768844,226.13065326633165,113.06532663316582,0.26800670016750416,0.10050251256281406,0.05025125628140703,5,5,5,5,5,5,5,5,5,3
1328,1724.0,2024,1,1,4,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,3450.0,800.0,200.0,200.0,0.2318840579710145,0.057971014492753624,0.057971014492753624,5,5,5,4,5,4,5,4,4,2
1330,1726.0,2024,1,1,5,1,2,1,1,0,1,5,5,5,1,1,1,0,0,0,0,0,0,3.0,3.0,4.0,1313.64,124.61407114624508,145.3830830039526,155.76758893280635,0.09486166007905139,0.1106719367588933,0.11857707509881424,3,5,5,4,5,5,5,5,4,5
1334,1733.0,2024,1,1,4,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,6.0,7.0,3190.0,600.0,200.0,150.0,0.18808777429467086,0.06269592476489028,0.047021943573667714,4,4,4,4,4,4,4,4,4,2
1339,1742.0,2024,1,1,4,2,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,7.0,8.0,3690.0,1000.0,300.0,200.0,0.27100271002710025,0.08130081300813008,0.05420054200542006,5,5,5,5,5,5,5,5,5,2
1341,1750.0,2024,2,1,4,1,1,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,3.0,4.0,3125.0,249.60063897763578,174.72044728434506,74.88019169329074,0.07987220447284345,0.05591054313099042,0.023961661341853038,5,5,5,5,5,5,5,5,5,1
1352,1765.0,2024,2,1,5,1,6,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1647.1079999999997,317.7700321543408,211.8466881028939,158.8850160771704,0.19292604501607719,0.12861736334405147,0.09646302250803859,5,5,5,4,5,5,5,5,5,1
1355,1768.0,2024,2,1,2,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,1700.0,101.49253731343283,253.73134328358208,507.46268656716416,0.05970149253731343,0.14925373134328357,0.29850746268656714,5,3,5,5,5,5,5,5,5,1
1360,1774.0,2024,2,1,5,2,2,1,1,0,1,5,3,5,1,1,0,0,0,0,1,0,0,2.0,13.0,14.0,2246.88,357.7834394904458,178.8917197452229,286.22675159235666,0.15923566878980888,0.07961783439490444,0.1273885350318471,5,4,4,3,5,3,5,5,4,6
1367,1782.0,2024,2,1,5,1,3,1,1,0,1,2,1,1,1,1,0,0,1,0,0,0,0,2.0,5.0,6.0,1304.6399999999999,216.53775933609958,54.134439834024896,0.0,0.16597510373443985,0.041493775933609964,0.0,2,5,2,5,5,5,3,5,5,5
1370,1786.0,2024,2,1,99,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,1,0,2.0,26.0,27.0,3261.6000000000004,1098.5517009093974,549.2758504546987,109.85517009093972,0.33681374200067365,0.16840687100033683,0.033681374200067365,5,5,5,4,5,5,5,3,5,6
1378,1794.0,2024,2,1,4,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,4.0,5.0,2741.123,522.83,373.45,149.38,0.1907356948228883,0.13623978201634876,0.05449591280653951,5,5,5,3,5,5,5,5,4,1
1408,1830.0,2024,2,1,2,2,2,1,1,0,1,4,4,4,1,1,0,0,1,0,1,0,0,1.0,14.0,15.0,2473.38,761.04,528.5,211.4,0.30769230769230765,0.21367521367521367,0.08547008547008547,3,5,5,3,4,3,4,4,3,6
1409,1831.0,2024,2,1,2,2,3,1,2,1,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,11.0,12.0,3171.000000000001,847.2945891783568,423.6472945891784,1059.118236472946,0.26720106880427513,0.13360053440213757,0.33400133600534393,4,5,5,4,5,5,5,5,5,3
1415,1838.0,2024,2,1,4,2,2,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,1150.1,214.202005730659,98.86246418338108,263.63323782234954,0.18624641833810887,0.08595988538681948,0.2292263610315186,5,5,4,3,5,4,5,4,4,2
1416,1839.0,2024,2,1,4,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,2957.4,660.8715083798884,462.6100558659219,528.6972067039106,0.22346368715083803,0.15642458100558662,0.1787709497206704,5,5,5,4,5,5,4,5,4,1
1417,1840.0,2024,2,1,4,1,3,1,1,0,1,4,4,4,1,1,0,0,1,0,1,0,0,2.0,9.0,10.0,1800.0,397.7900552486188,198.8950276243094,198.8950276243094,0.22099447513812154,0.11049723756906077,0.11049723756906077,4,4,4,3,5,3,4,4,4,5
1421,1844.0,2024,2,1,4,2,4,1,4,1,1,5,5,5,1,1,0,0,0,0,1,0,1,2.0,10.0,11.0,3151.918,784.245,448.14,597.52,0.24881516587677724,0.14218009478672985,0.1895734597156398,5,5,4,4,5,5,4,5,4,0
1427,1850.0,2024,2,1,1,1,5,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,680.0,153.0,136.0,102.0,0.225,0.2,0.15,5,5,5,4,3,3,4,5,3,4
1434,1860.0,2024,2,1,4,1,2,1,1,0,1,4,5,5,1,1,0,0,0,0,1,0,0,2.0,11.0,12.0,2891.68,325.27334083239595,97.58200224971878,1301.0933633295838,0.1124859392575928,0.03374578177727784,0.4499437570303712,4,5,5,2,4,4,5,5,5,5
1438,1864.0,2024,2,1,4,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,1792.5599999999995,301.2705882352941,150.63529411764705,150.63529411764705,0.16806722689075634,0.08403361344537817,0.08403361344537817,5,5,5,5,5,5,5,5,5,2
1456,1885.0,2024,2,1,5,2,2,1,1,0,1,4,5,5,1,1,0,0,0,0,0,1,0,7.0,48.0,49.0,4984.1595,369.197,0.0,3691.97,0.07407407407407408,0.0,0.7407407407407407,4,5,5,5,5,5,4,5,5,6
1458,1887.0,2024,2,1,99,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,3.0,5.0,6.0,2760.0,600.0,300.0,400.0,0.21739130434782608,0.10869565217391304,0.14492753623188406,5,5,5,5,5,5,5,5,5,6
1486,1926.0,2024,2,1,99,2,2,1,1,0,1,5,5,5,1,1,0,0,0,0,1,1,0,3.0,12.0,13.0,1848.2399999999996,415.3348314606742,311.5011235955056,207.6674157303371,0.22471910112359558,0.16853932584269665,0.11235955056179779,5,5,5,3,5,3,3,4,5,6
1489,1929.0,2024,2,1,99,1,2,1,1,0,1,5,5,5,1,1,0,1,0,0,1,0,0,2.0,21.0,22.0,3587.7599999999993,467.2431627906976,1023.4850232558139,1023.4850232558139,0.13023255813953488,0.2852713178294574,0.2852713178294574,5,5,5,4,5,3,4,5,4,5
1495,1935.0,2024,2,1,4,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,2300.2,648.3089064261555,324.1544532130778,324.1544532130778,0.2818489289740699,0.14092446448703494,0.14092446448703494,5,5,5,5,5,5,4,5,4,2
1504,1945.0,2024,2,1,2,2,5,1,3,1,1,5,4,5,0,1,0,0,0,0,0,0,0,3.0,7.0,8.0,1920.0,500.0,325.0,500.0,0.2604166666666667,0.16927083333333334,0.2604166666666667,5,5,5,5,5,5,5,5,5,3
1507,1948.0,2024,2,1,2,2,4,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,1673.6,319.99999999999994,255.99999999999997,511.99999999999994,0.1912045889101338,0.15296367112810708,0.30592734225621415,5,5,5,5,5,5,5,5,5,3
1515,1957.0,2024,2,1,1,1,4,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,4.0,5.0,1251.8999999999996,148.3733333333333,139.1,463.6666666666666,0.11851851851851854,0.11111111111111113,0.3703703703703704,5,5,5,5,5,5,5,5,5,1
