Unnamed: 0,ID,year,month,quarter,country,gender,age,visit_purpose,num_visits,revisit_indicator,travel_type,satisfaction,revisit_intent,recommend_intent,visit_local_indicator,seoul,gyeonggi,incheon,gangwon,chungcheong,gyeongsang,jeolla,jeju,planned_activity,stay_duration,total_duration,total_expense,accommodation_cost,food_cost,shopping_cost,accommodation_percent,food_percent,shopping_percent,food,landscape,heritage,language,safety,budget,accommodation,transport,navigation,cluster
54009,722.0,2018,7,3,16,2,5,1,4,1,1,4,4,4,2,0,0,0,0,0,1,0,0,99.0,6.0,7.0,438.362,0.0,175.3448,175.3448,0.0,0.4,0.4,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,0
54014,723.0,2018,1,1,9,2,6,1,2,1,1,5,4,4,1,1,0,0,0,0,0,0,1,3.0,5.0,6.0,326.0833333333333,150.49999999999997,50.16666666666666,0.0,0.4615384615384614,0.1538461538461538,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0
54015,723.0,2018,3,1,14,1,4,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,3.0,7.0,8.0,969.0,310.08,465.12,155.04,0.32,0.48,0.16,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,6
54017,723.0,2018,5,2,19,1,3,1,2,1,1,4,4,4,1,1,1,0,0,0,1,0,0,2.0,9.0,10.0,900.0,300.0,300.0,200.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4
54018,723.0,2018,6,2,4,2,5,1,4,1,1,5,4,4,2,0,1,0,0,0,0,0,0,99.0,5.0,6.0,200.0,0.0,0.0,100.0,0.0,0.0,0.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
54019,723.0,2018,7,3,16,2,3,1,1,0,1,4,5,4,1,1,0,0,0,0,1,0,1,3.0,8.0,9.0,482.1982,43.8362,219.181,131.5086,0.0909090909090909,0.4545454545454545,0.2727272727272727,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5
54021,723.0,2018,9,3,14,1,3,1,4,1,1,5,5,5,2,0,1,0,1,0,0,0,0,99.0,11.0,12.0,396.33,0.0,252.21,108.09,0.0,0.6363636363636364,0.2727272727272727,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4
54023,723.0,2018,11,4,5,2,5,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,637.9999999999999,255.2,212.66666666666663,42.53333333333333,0.4,0.3333333333333333,0.0666666666666666,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
54025,724.0,2018,1,1,9,2,3,1,4,1,1,5,4,4,0,1,0,0,0,0,0,0,0,99.0,3.0,4.0,903.0,75.25,376.25,376.25,0.0833333333333333,0.4166666666666667,0.4166666666666667,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3
54029,724.0,2018,6,2,14,2,2,1,2,1,1,5,4,5,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,562.875,262.67499999999995,112.575,112.575,0.4666666666666665,0.1999999999999999,0.1999999999999999,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3
54030,724.0,2018,7,3,6,2,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,179.69,90.6,45.3,34.730000000000004,0.504201680672269,0.2521008403361345,0.1932773109243697,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,2
54031,724.0,2018,8,3,16,2,2,1,1,0,1,5,5,5,1,1,0,0,0,1,1,1,0,99.0,8.0,9.0,1050.72,0.0,525.36,262.68,0.0,0.5,0.25,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,5
54032,724.0,2018,9,3,14,1,5,1,1,0,1,5,1,4,1,1,0,0,0,0,1,0,0,2.0,11.0,12.0,1766.052,1059.6312,44.1513,618.1182,0.6,0.0249999999999999,0.35,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,6
54033,724.0,2018,10,4,4,2,2,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,459.79024,265.2636,88.4212,70.73696,0.576923076923077,0.1923076923076923,0.1538461538461538,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
54036,725.0,2018,1,1,9,1,4,1,1,0,1,4,4,4,1,1,0,0,1,0,0,0,0,99.0,3.0,4.0,1200.0,600.0,200.0,100.0,0.5,0.1666666666666666,0.0833333333333333,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,6
54037,725.0,2018,3,1,13,2,2,1,2,1,1,5,5,5,1,1,1,1,1,0,1,0,0,3.0,12.0,13.0,825.0,275.0,150.0,150.0,0.3333333333333333,0.1818181818181818,0.1818181818181818,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0
54039,725.0,2018,5,2,19,2,4,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,0,4.0,31.0,32.0,2196.8724921,91.2967,1552.0439,182.5934,0.0415575780243527,0.7064788264139966,0.0831151560487055,4.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,0
54040,725.0,2018,6,2,8,2,3,1,4,1,1,4,4,4,1,1,0,0,1,0,0,0,0,6.0,4.0,5.0,1910.0,160.0,750.0,250.0,0.0837696335078534,0.3926701570680628,0.1308900523560209,4.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,0
54042,725.0,2018,8,3,15,1,4,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,397.5,222.6,0.0,95.4,0.56,0.0,0.24,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,1
54048,726.0,2018,3,1,4,2,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,12.0,13.0,900.0,300.0,200.0,150.0,0.3333333333333333,0.2222222222222222,0.1666666666666666,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
54051,726.0,2018,6,2,8,1,4,1,1,0,1,5,4,5,1,1,0,1,1,0,0,0,0,3.0,4.0,5.0,762.6,127.1,381.3,127.1,0.1666666666666666,0.4999999999999999,0.1666666666666666,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,2.0,6
54052,726.0,2018,7,3,5,2,5,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,573.75,153.0,255.0,95.625,0.2666666666666666,0.4444444444444444,0.1666666666666666,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
54053,726.0,2018,8,3,15,2,5,1,4,1,1,4,3,4,0,1,0,0,0,0,0,0,0,99.0,10.0,11.0,1250.0,0.0,500.0,500.0,0.0,0.4,0.4,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,3
54054,726.0,2018,9,3,15,2,4,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,0,1.0,13.0,14.0,1000.0,200.0,400.0,300.0,0.2,0.4,0.3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0
54055,726.0,2018,10,4,19,2,2,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,15.0,16.0,265.2636,0.0,114.94756,88.4212,0.0,0.4333333333333333,0.3333333333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
54060,727.0,2018,4,2,8,2,5,1,1,0,1,5,5,5,1,1,0,0,1,0,0,0,0,4.0,6.0,7.0,560.95,172.60000000000002,258.90000000000003,86.30000000000001,0.3076923076923077,0.4615384615384615,0.1538461538461538,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
54061,727.0,2018,5,2,9,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,5.0,6.0,243.4575,46.81875,93.6375,93.6375,0.1923076923076923,0.3846153846153846,0.3846153846153846,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,2
54062,727.0,2018,6,2,8,1,3,1,1,0,1,4,4,4,1,1,0,0,1,0,0,0,0,3.0,5.0,6.0,188.984169,86.2753815,11.4120875,36.51868,0.4565217391304348,0.0603864734299516,0.1932367149758454,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,6
54063,727.0,2018,7,3,5,1,5,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,680.0,267.75,212.5,148.75,0.39375,0.3125,0.21875,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
54066,727.0,2018,10,4,19,1,3,1,4,1,1,5,5,4,1,1,0,0,0,0,1,0,0,99.0,37.0,38.0,884.2120000000001,353.6848,132.6318,240.505664,0.3999999999999999,0.15,0.2719999999999999,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4
54067,727.0,2018,11,4,13,2,5,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,3.0,4.0,5.0,824.9040000000001,305.52000000000004,190.95,190.95,0.3703703703703703,0.2314814814814814,0.2314814814814814,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,5
54068,727.0,2018,12,4,4,1,3,1,1,0,1,4,5,4,1,1,0,0,0,0,1,0,1,3.0,33.0,34.0,1140.0,500.0,300.0,300.0,0.4385964912280701,0.2631578947368421,0.2631578947368421,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,6
54072,728.0,2018,5,2,9,2,3,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,486.915,187.275,149.82,112.365,0.3846153846153846,0.3076923076923076,0.2307692307692307,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3
54073,728.0,2018,6,2,8,2,2,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,6.0,7.0,182.5934,30.432233333333333,91.2967,30.432233333333333,0.1666666666666666,0.5,0.1666666666666666,3.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,2
54074,728.0,2018,7,3,12,2,4,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,550.0,300.0,150.0,75.0,0.5454545454545454,0.2727272727272727,0.1363636363636363,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
54075,728.0,2018,8,3,4,1,4,1,1,0,1,4,2,4,1,1,0,0,0,1,1,0,0,2.0,10.0,11.0,700.0,200.0,200.0,100.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,3.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,6
54076,728.0,2018,9,3,4,1,4,1,1,0,1,5,1,5,1,1,0,0,0,0,1,0,1,2.0,21.0,22.0,1337.5,450.0,0.0,100.0,0.3364485981308411,0.0,0.0747663551401869,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,6
54078,728.0,2018,11,4,13,1,4,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,779.0759999999999,534.66,0.0,229.14,0.6862745098039216,0.0,0.2941176470588236,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,1
54080,729.0,2018,1,1,14,1,1,1,4,1,1,5,5,4,1,1,0,0,0,0,1,0,0,99.0,24.0,26.0,1028.0,113.0,500.0,200.0,0.1099221789883268,0.4863813229571984,0.1945525291828793,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4
54081,729.0,2018,3,1,12,2,2,1,4,1,1,4,5,4,1,1,1,0,0,0,0,0,0,1.0,14.0,15.0,2489.3,189.8,2190.0,73.0,0.0762463343108504,0.879765395894428,0.0293255131964809,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,0
54083,729.0,2018,5,2,4,1,4,1,1,0,1,5,4,4,1,1,0,0,0,0,1,1,0,2.0,7.0,8.0,1280.0,500.0,80.0,300.0,0.390625,0.0625,0.234375,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,6
54084,729.0,2018,6,2,11,1,2,1,1,0,1,4,5,4,1,1,0,0,0,1,0,0,0,99.0,10.0,11.0,456.4835,0.0,365.1868,91.2967,0.0,0.8,0.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
54087,729.0,2018,9,3,4,2,5,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,9.0,10.0,900.0,100.0,200.0,500.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3
54088,729.0,2018,10,4,19,1,3,1,1,0,1,4,3,3,1,1,1,0,0,0,0,0,0,99.0,55.0,56.0,2300.0,2000.0,50.0,200.0,0.8695652173913043,0.0217391304347826,0.0869565217391304,3.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,6
54089,729.0,2018,11,4,13,1,5,1,4,1,1,4,5,5,0,1,0,0,0,0,0,0,0,99.0,7.0,8.0,500.0,0.0,200.0,200.0,0.0,0.4,0.4,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4
54090,729.0,2018,12,4,4,1,5,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,7.0,8.0,400.0,0.0,120.0,200.0,0.0,0.3,0.5,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4
54094,730.0,2018,5,2,4,1,5,1,4,1,1,5,5,5,2,0,0,0,0,1,0,0,0,99.0,9.0,10.0,1480.0,0.0,900.0,200.0,0.0,0.6081081081081081,0.1351351351351351,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4
54095,730.0,2018,6,2,11,2,2,1,1,0,1,5,4,5,1,1,0,0,0,0,1,0,0,1.0,14.0,15.0,3990.0,700.0,2400.0,840.0,0.175438596491228,0.6015037593984962,0.2105263157894736,3.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,5
54096,730.0,2018,7,3,12,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,163.33333333333334,30.33333333333333,93.33333333333331,23.33333333333333,0.1857142857142856,0.5714285714285714,0.1428571428571428,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,1
54097,730.0,2018,8,3,15,1,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,670.0,53.333333333333336,66.66666666666667,33.333333333333336,0.0796019900497512,0.099502487562189,0.0497512437810945,4.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,4
54099,730.0,2018,10,4,18,1,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,99.0,9.0,10.0,696.6000000000001,0.0,174.15,464.4,0.0,0.2499999999999999,0.6666666666666666,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1
54100,730.0,2018,11,4,4,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,400.0,0.0,110.0,200.0,0.0,0.275,0.5,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1
54101,730.0,2018,12,4,4,2,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,200.0,0.0,200.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
54102,731.0,2018,1,1,14,1,1,1,1,0,1,4,3,4,0,1,0,0,0,0,0,0,0,6.0,1.0,2.0,97.0326,46.206,0.0,27.7236,0.4761904761904762,0.0,0.2857142857142857,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,1
54105,731.0,2018,5,2,4,2,4,1,1,0,1,1,5,5,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,950.0,500.0,200.0,150.0,0.5263157894736842,0.2105263157894736,0.1578947368421052,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,2
54106,731.0,2018,6,2,11,1,5,1,2,1,1,5,5,4,2,0,1,0,0,0,0,0,0,99.0,30.0,31.0,6000.0,900.0,0.0,50.0,0.15,0.0,0.0083333333333333,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4
54109,731.0,2018,9,3,4,1,4,1,1,0,1,5,4,4,1,1,1,0,0,0,0,0,0,3.0,5.0,6.0,794.7233999999999,282.56832,176.6052,269.32293,0.3555555555555555,0.2222222222222222,0.3388888888888889,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,6
54110,731.0,2018,10,4,18,2,3,1,2,1,1,4,4,5,1,1,0,0,0,0,1,1,0,2.0,11.0,12.0,1799.5500000000002,928.8,348.3,348.3,0.5161290322580645,0.1935483870967742,0.1935483870967742,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,0
54112,732.0,2018,1,1,14,2,5,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,6.0,1.0,2.0,129.3768,46.206,27.7236,27.7236,0.3571428571428571,0.2142857142857142,0.2142857142857142,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,2
54114,732.0,2018,4,2,7,2,5,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,380.0,80.0,200.0,66.66666666666667,0.2105263157894736,0.5263157894736842,0.1754385964912281,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,2
54115,732.0,2018,6,2,11,1,4,1,2,1,1,4,5,4,1,1,0,0,0,0,1,0,0,99.0,30.0,31.0,1100.0,600.0,200.0,200.0,0.5454545454545454,0.1818181818181818,0.1818181818181818,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
54117,732.0,2018,8,3,16,2,3,1,2,1,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,14.0,15.0,2626.8,1313.4,656.6999999999999,525.36,0.4999999999999999,0.2499999999999999,0.1999999999999999,5.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,0
54118,732.0,2018,9,3,5,1,3,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,7.0,5.0,6.0,1528.8000000000002,382.2000000000001,509.6000000000001,382.2000000000001,0.25,0.3333333333333333,0.25,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4
54119,732.0,2018,10,4,18,2,3,1,1,0,1,5,5,5,1,1,0,0,0,0,0,0,1,99.0,10.0,11.0,174.15,0.0,174.15,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
54122,733.0,2018,3,1,5,1,1,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,238.214025,56.717625000000005,113.43525,56.717625000000005,0.2380952380952381,0.4761904761904762,0.2380952380952381,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
54123,733.0,2018,4,2,7,2,4,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,232.78125,93.1125,69.834375,46.55625,0.4,0.3,0.2,5.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,2
54125,733.0,2018,7,3,19,2,3,1,4,1,1,3,3,3,0,1,0,0,0,0,0,0,0,99.0,10.0,11.0,500.0,0.0,300.0,150.0,0.0,0.6,0.3,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3
54127,733.0,2018,9,3,5,1,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,1274.0000000000002,254.80000000000004,828.1000000000001,127.40000000000002,0.1999999999999999,0.65,0.0999999999999999,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1
54128,733.0,2018,10,4,18,1,4,1,3,1,1,5,3,4,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,975.24,371.52,464.4,92.88,0.3809523809523809,0.4761904761904762,0.0952380952380952,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4
54129,733.0,2018,12,4,6,2,3,1,1,0,1,4,4,4,1,1,1,0,0,0,0,0,0,4.0,4.0,5.0,732.0,152.5,228.75,198.25,0.2083333333333333,0.3125,0.2708333333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5
54131,734.0,2018,3,1,5,2,4,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,446.95,31.925,255.4,127.7,0.0714285714285714,0.5714285714285715,0.2857142857142857,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
54134,734.0,2018,7,3,19,1,3,1,2,1,1,4,4,4,2,0,1,0,0,0,0,0,0,3.0,15.0,16.0,2000.0,0.0,200.0,200.0,0.0,0.1,0.1,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4
54136,734.0,2018,9,3,7,1,4,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,903.0,215.0,430.0,172.0,0.238095238095238,0.4761904761904761,0.1904761904761904,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,1
54137,734.0,2018,10,4,17,2,2,1,4,1,1,4,4,4,1,1,1,0,0,0,0,0,0,99.0,10.0,11.0,1161.0,0.0,1161.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,3.0,0
54138,734.0,2018,12,4,6,1,3,1,2,1,1,5,4,5,1,1,0,1,0,0,0,0,0,4.0,4.0,5.0,1220.0,0.0,762.5,305.0,0.0,0.625,0.25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
54140,735.0,2018,3,1,5,2,3,1,1,0,1,4,4,4,1,1,1,0,1,0,0,0,0,3.0,6.0,7.0,865.737828,49.004028000000005,453.741,181.4964,0.0566037735849056,0.5241090146750524,0.2096436058700209,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5
54143,735.0,2018,7,3,4,2,5,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,131.5086,0.0,131.5086,0.0,0.0,1.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2
54144,735.0,2018,8,3,11,1,4,1,1,0,1,4,4,4,1,1,0,0,0,0,1,0,0,2.0,3.0,4.0,550.0,400.0,0.0,100.0,0.7272727272727273,0.0,0.1818181818181818,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
54145,735.0,2018,9,3,7,2,5,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,4.0,5.0,6.0,387.0,172.0,100.33333333333331,71.66666666666667,0.4444444444444444,0.2592592592592592,0.1851851851851852,4.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5
54146,735.0,2018,10,4,11,1,2,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,450.0,0.0,200.0,200.0,0.0,0.4444444444444444,0.4444444444444444,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4
54147,735.0,2018,12,4,6,2,3,1,4,1,1,5,3,3,1,1,1,0,0,0,0,0,0,99.0,10.0,11.0,1766.052,0.0,1766.052,0.0,0.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,0
54149,736.0,2018,3,1,19,2,4,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,680.6115000000001,113.43525,226.8705,113.43525,0.1666666666666666,0.3333333333333333,0.1666666666666666,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3
54152,736.0,2018,7,3,4,2,2,1,3,1,1,5,5,5,1,1,0,0,1,0,0,0,0,99.0,18.0,20.0,0.2717844399999999,0.1095905,0.0876724,0.0438362,0.4032258064516129,0.3225806451612903,0.1612903225806451,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0
54154,736.0,2018,9,3,7,1,2,1,1,0,1,4,4,4,2,0,0,0,0,0,0,1,0,2.0,7.0,8.0,258.0,64.5,64.5,86.0,0.25,0.25,0.3333333333333333,4.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,6
54155,736.0,2018,10,4,11,1,4,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,13.0,14.0,1000.0,300.0,500.0,180.0,0.3,0.5,0.18,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4
54157,737.0,2018,1,1,12,1,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,66.60000000000001,37.0,14.8,3.7,0.5555555555555555,0.2222222222222221,0.0555555555555555,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1
54160,737.0,2018,6,2,16,2,5,1,1,0,1,4,5,5,1,1,1,0,0,0,0,0,0,2.0,3.0,4.0,152.16116666666667,66.95091333333333,15.216116666666666,60.864466666666665,0.4399999999999999,0.0999999999999999,0.3999999999999999,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5
54162,737.0,2018,8,3,5,1,2,1,2,1,1,4,5,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,760.8414666666667,351.1576,146.31566666666666,190.2103666666667,0.4615384615384615,0.1923076923076922,0.25,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4
54166,738.0,2018,1,1,9,1,3,1,1,0,1,4,4,4,1,1,0,1,0,0,1,0,0,99.0,7.0,8.0,1505.0,301.0,903.0,150.5,0.2,0.6,0.1,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,6
54167,738.0,2018,3,1,19,1,3,1,4,1,1,4,5,4,0,1,0,0,0,0,0,0,0,3.0,29.0,30.0,300.0,0.0,50.0,200.0,0.0,0.1666666666666666,0.6666666666666666,3.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4
54168,738.0,2018,4,2,6,1,5,1,1,0,1,4,3,4,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,449.4,32.099999999999994,96.29999999999998,96.29999999999998,0.0714285714285714,0.2142857142857142,0.2142857142857142,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1
54170,738.0,2018,7,3,4,2,3,1,1,0,1,5,3,4,1,1,0,0,0,0,1,0,0,3.0,10.0,11.0,1350.0,800.0,210.0,250.0,0.5925925925925926,0.1555555555555555,0.1851851851851851,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5
54171,738.0,2018,8,3,5,1,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,987.3500000000004,318.50000000000006,350.35,254.80000000000004,0.3225806451612903,0.3548387096774192,0.2580645161290322,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,1
54173,738.0,2018,10,4,9,1,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,36.48,0.0,0.0,36.48,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4
54176,739.0,2018,3,1,19,1,2,1,3,1,1,5,5,4,1,1,0,1,0,0,1,0,0,4.0,8.0,9.0,3610.0,500.0,2000.0,400.0,0.1385041551246537,0.554016620498615,0.1108033240997229,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4
54179,739.0,2018,7,3,4,1,5,1,4,1,1,5,4,5,0,1,0,0,0,0,0,0,0,99.0,6.0,7.0,263.0172,0.0,118.35774,131.5086,0.0,0.4499999999999999,0.5,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4
